code,label
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G80,Cerebral palsy
G80,Cerebral palsy
G80,Cerebral palsy
G80,Cerebral palsy
G80,Cerebral palsy
G80,Cerebral palsy
G80,Cerebral palsy
G80,Cerebral palsy
G81,Hemiplegia
G81,Hemiplegia
G81,Hemiplegia
G81,Hemiplegia
G82,Paraplegia and tetraplegia
G82,Paraplegia and tetraplegia
G82,Paraplegia and tetraplegia
G82,Paraplegia and tetraplegia
G82,Paraplegia and tetraplegia
G82,Paraplegia and tetraplegia
G82,Paraplegia and tetraplegia
G83,Other paralytic syndromes
G83,Other paralytic syndromes
G83,Other paralytic syndromes
G83,Other paralytic syndromes
G83,Other paralytic syndromes
G83,Other paralytic syndromes
G83,Other paralytic syndromes
G83,Other paralytic syndromes
G90,Disorders of autonomic nervous system
G90,Disorders of autonomic nervous system
G90,Disorders of autonomic nervous system
G90,Disorders of autonomic nervous system
G90,Disorders of autonomic nervous system
G90,Disorders of autonomic nervous system
G90,Disorders of autonomic nervous system
G90,Disorders of autonomic nervous system
G91,Hydrocephalus
G91,Hydrocephalus
G91,Hydrocephalus
G91,Hydrocephalus
G91,Hydrocephalus
G91,Hydrocephalus
G91,Hydrocephalus
G92,Toxic encephalopathy
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G93,Other disorders of brain
G94,Other disorders of brain in diseases classified elsewhere
G94,Other disorders of brain in diseases classified elsewhere
G94,Other disorders of brain in diseases classified elsewhere
G94,Other disorders of brain in diseases classified elsewhere
G94,Other disorders of brain in diseases classified elsewhere
G95,Other diseases of spinal cord
G95,Other diseases of spinal cord
G95,Other diseases of spinal cord
G95,Other diseases of spinal cord
G95,Other diseases of spinal cord
G95,Other diseases of spinal cord
G96,Other disorders of central nervous system
G96,Other disorders of central nervous system
G96,Other disorders of central nervous system
G96,Other disorders of central nervous system
G96,Other disorders of central nervous system
G97,"Postprocedural disorders of nervous system, not elsewhere classified"
G97,"Postprocedural disorders of nervous system, not elsewhere classified"
G97,"Postprocedural disorders of nervous system, not elsewhere classified"
G97,"Postprocedural disorders of nervous system, not elsewhere classified"
G97,"Postprocedural disorders of nervous system, not elsewhere classified"
G97,"Postprocedural disorders of nervous system, not elsewhere classified"
G98,"Other disorders of nervous system, not elsewhere classified"
G99,Other disorders of nervous system in diseases classified elsewhere
G99,Other disorders of nervous system in diseases classified elsewhere
G99,Other disorders of nervous system in diseases classified elsewhere
G99,Other disorders of nervous system in diseases classified elsewhere
G99,Other disorders of nervous system in diseases classified elsewhere
H00,Hordeolum and chalazion
H00,Hordeolum and chalazion
H00,Hordeolum and chalazion
H01,Other inflammation of eyelid
H01,Other inflammation of eyelid
H01,Other inflammation of eyelid
H01,Other inflammation of eyelid
H01,Other inflammation of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H02,Other disorders of eyelid
H03,Disorders of eyelid in diseases classified elsewhere
H03,Disorders of eyelid in diseases classified elsewhere
H03,Disorders of eyelid in diseases classified elsewhere
H03,Disorders of eyelid in diseases classified elsewhere
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H04,Disorders of lacrimal system
H05,Disorders of orbit
H05,Disorders of orbit
H05,Disorders of orbit
H05,Disorders of orbit
H05,Disorders of orbit
H05,Disorders of orbit
H05,Disorders of orbit
H05,Disorders of orbit
H05,Disorders of orbit
H06,Disorders of lacrimal system and orbit in diseases classified elsewhere
H06,Disorders of lacrimal system and orbit in diseases classified elsewhere
H06,Disorders of lacrimal system and orbit in diseases classified elsewhere
H06,Disorders of lacrimal system and orbit in diseases classified elsewhere
H06,Disorders of lacrimal system and orbit in diseases classified elsewhere
H10,Conjunctivitis
H10,Conjunctivitis
H10,Conjunctivitis
H10,Conjunctivitis
H10,Conjunctivitis
H10,Conjunctivitis
H10,Conjunctivitis
H10,Conjunctivitis
H10,Conjunctivitis
H11,Other disorders of conjunctiva
H11,Other disorders of conjunctiva
H11,Other disorders of conjunctiva
H11,Other disorders of conjunctiva
H11,Other disorders of conjunctiva
H11,Other disorders of conjunctiva
H11,Other disorders of conjunctiva
H11,Other disorders of conjunctiva
H13,Disorders of conjunctiva in diseases classified elsewhere
H13,Disorders of conjunctiva in diseases classified elsewhere
H13,Disorders of conjunctiva in diseases classified elsewhere
H13,Disorders of conjunctiva in diseases classified elsewhere
H13,Disorders of conjunctiva in diseases classified elsewhere
H13,Disorders of conjunctiva in diseases classified elsewhere
H15,Disorders of sclera
H15,Disorders of sclera
H15,Disorders of sclera
H15,Disorders of sclera
H15,Disorders of sclera
H16,Keratitis
H16,Keratitis
H16,Keratitis
H16,Keratitis
H16,Keratitis
H16,Keratitis
H16,Keratitis
H16,Keratitis
H17,Corneal scars and opacities
H17,Corneal scars and opacities
H17,Corneal scars and opacities
H17,Corneal scars and opacities
H17,Corneal scars and opacities
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H18,Other disorders of cornea
H19,Disorders of sclera and cornea in diseases classified elsewhere
H19,Disorders of sclera and cornea in diseases classified elsewhere
H19,Disorders of sclera and cornea in diseases classified elsewhere
H19,Disorders of sclera and cornea in diseases classified elsewhere
H19,Disorders of sclera and cornea in diseases classified elsewhere
H19,Disorders of sclera and cornea in diseases classified elsewhere
H20,Iridocyclitis
H20,Iridocyclitis
H20,Iridocyclitis
H20,Iridocyclitis
H20,Iridocyclitis
H20,Iridocyclitis
H21,Other disorders of iris and ciliary body
H21,Other disorders of iris and ciliary body
H21,Other disorders of iris and ciliary body
H21,Other disorders of iris and ciliary body
H21,Other disorders of iris and ciliary body
H21,Other disorders of iris and ciliary body
H21,Other disorders of iris and ciliary body
H21,Other disorders of iris and ciliary body
H21,Other disorders of iris and ciliary body
H22,Disorders of iris and ciliary body in diseases classified elsewhere
H22,Disorders of iris and ciliary body in diseases classified elsewhere
H22,Disorders of iris and ciliary body in diseases classified elsewhere
H22,Disorders of iris and ciliary body in diseases classified elsewhere
H25,Senile cataract
H25,Senile cataract
H25,Senile cataract
H25,Senile cataract
H25,Senile cataract
H25,Senile cataract
H26,Other cataract
H26,Other cataract
H26,Other cataract
H26,Other cataract
H26,Other cataract
H26,Other cataract
H26,Other cataract
H26,Other cataract
H27,Other disorders of lens
H27,Other disorders of lens
H27,Other disorders of lens
H27,Other disorders of lens
H27,Other disorders of lens
H28,Cataract and other disorders of lens in diseases classified elsewhere
H28,Cataract and other disorders of lens in diseases classified elsewhere
H28,Cataract and other disorders of lens in diseases classified elsewhere
H28,Cataract and other disorders of lens in diseases classified elsewhere
H28,Cataract and other disorders of lens in diseases classified elsewhere
H30,Chorioretinal inflammation
H30,Chorioretinal inflammation
H30,Chorioretinal inflammation
H30,Chorioretinal inflammation
H30,Chorioretinal inflammation
H30,Chorioretinal inflammation
H31,Other disorders of choroid
H31,Other disorders of choroid
H31,Other disorders of choroid
H31,Other disorders of choroid
H31,Other disorders of choroid
H31,Other disorders of choroid
H31,Other disorders of choroid
H31,Other disorders of choroid
